symbol,date,type,value,adjust_factor
600039.SH,2013-06-18,dividend,0.15,1.0
600039.SH,2014-05-26,dividend,0.05,1.0
600039.SH,2014-10-09,split,1.0,0.5
600039.SH,2015-07-10,dividend,0.05,1.0
600039.SH,2016-07-07,dividend,0.05,1.0
600039.SH,2017-06-22,dividend,0.05,1.0
600039.SH,2018-07-09,dividend,0.05,1.0
600039.SH,2019-07-18,dividend,0.05,1.0
600039.SH,2020-07-08,dividend,0.06999999999999999,1.0
600039.SH,2021-07-08,dividend,0.25,1.0
600039.SH,2022-06-15,dividend,0.47000000000000003,1.0
600039.SH,2023-06-15,dividend,0.9099999999999999,1.0
600039.SH,2023-06-15,split,0.4,0.7142857142857143
600039.SH,2024-07-16,dividend,0.517,1.0
600039.SH,2024-10-18,dividend,0.037,1.0
600039.SH,2025-07-11,dividend,0.377,1.0
600039.SH,2025-10-23,dividend,0.032,1.0
600048.SH,2007-04-02,dividend,0.03,1.0
600048.SH,2007-04-02,split,1.0,0.5
600048.SH,2008-03-11,dividend,0.06999999999999999,1.0
600048.SH,2008-03-11,split,1.0,0.5
600048.SH,2009-04-30,dividend,0.132,1.0
600048.SH,2009-04-30,split,0.3,0.7692307692307692
600048.SH,2010-04-27,dividend,0.1,1.0
600048.SH,2010-04-27,split,0.3,0.7692307692307692
600048.SH,2011-05-17,dividend,0.213,1.0
600048.SH,2011-05-17,split,0.3,0.7692307692307692
600048.SH,2012-06-18,dividend,0.215,1.0
600048.SH,2012-06-18,split,0.2,0.8333333333333334
600048.SH,2013-06-03,dividend,0.23199999999999998,1.0
600048.SH,2014-05-22,dividend,0.294,1.0
600048.SH,2014-05-22,split,0.5,0.6666666666666666
600048.SH,2015-06-11,dividend,0.21600000000000003,1.0
600048.SH,2016-05-17,dividend,0.34500000000000003,1.0
600048.SH,2017-06-09,dividend,0.315,1.0
600048.SH,2018-06-08,dividend,0.4,1.0
600048.SH,2019-05-28,dividend,0.5,1.0
600048.SH,2020-05-29,dividend,0.82,1.0
600048.SH,2021-08-16,dividend,0.73,1.0
600048.SH,2022-07-06,dividend,0.58,1.0
600048.SH,2023-06-09,dividend,0.45,1.0
600048.SH,2024-07-30,dividend,0.41,1.0
600048.SH,2025-08-20,dividend,0.16999999999999998,1.0
600050.SH,2003-06-16,dividend,0.035699999999999996,1.0
600050.SH,2004-06-25,dividend,0.034999999999999996,1.0
600050.SH,2005-06-24,dividend,0.0325,1.0
600050.SH,2006-06-23,dividend,0.0414,1.0
600050.SH,2007-06-27,dividend,0.06720000000000001,1.0
600050.SH,2008-06-30,dividend,0.06720000000000001,1.0
600050.SH,2009-07-13,dividend,0.06720000000000001,1.0
600050.SH,2010-06-22,dividend,0.0536,1.0
600050.SH,2011-07-01,dividend,0.026000000000000002,1.0
600050.SH,2012-07-06,dividend,0.0335,1.0
600050.SH,2013-07-01,dividend,0.039900000000000005,1.0
600050.SH,2014-05-27,dividend,0.0534,1.0
600050.SH,2015-07-03,dividend,0.0673,1.0
600050.SH,2016-06-30,dividend,0.057199999999999994,1.0
600050.SH,2018-06-29,dividend,0.0198,1.0
600050.SH,2019-06-27,dividend,0.0533,1.0
600050.SH,2020-06-24,dividend,0.060399999999999995,1.0
600050.SH,2021-06-30,dividend,0.0669,1.0
600050.SH,2021-11-17,dividend,0.048799999999999996,1.0
600050.SH,2022-06-29,dividend,0.0391,1.0
600050.SH,2022-11-09,dividend,0.0663,1.0
600050.SH,2023-07-07,dividend,0.0427,1.0
600050.SH,2023-12-08,dividend,0.0796,1.0
600050.SH,2024-07-19,dividend,0.0524,1.0
600050.SH,2024-10-30,dividend,0.0959,1.0
600050.SH,2025-06-27,dividend,0.0621,1.0
600050.SH,2025-10-24,dividend,0.11120000000000001,1.0
600060.SH,1999-06-04,split,0.4,0.7142857142857143
600060.SH,2001-06-12,dividend,0.10500000000000001,1.0
600060.SH,2005-07-15,dividend,0.1,1.0
600060.SH,2007-06-13,dividend,0.1,1.0
600060.SH,2008-07-15,dividend,0.12,1.0
600060.SH,2009-07-03,dividend,0.13799999999999998,1.0
600060.SH,2010-05-14,dividend,0.15,1.0
600060.SH,2010-05-14,split,0.5,0.6666666666666666
600060.SH,2011-05-27,dividend,0.2,1.0
600060.SH,2012-07-05,split,0.5,0.6666666666666666
600060.SH,2013-05-24,dividend,0.37,1.0
600060.SH,2014-06-13,dividend,0.365,1.0
600060.SH,2015-06-26,dividend,0.325,1.0
600060.SH,2016-07-08,dividend,0.33999999999999997,1.0
600060.SH,2017-07-18,dividend,0.404,1.0
600060.SH,2018-07-05,dividend,0.21600000000000003,1.0
600060.SH,2019-07-11,dividend,0.09,1.0
600060.SH,2020-07-06,dividend,0.127,1.0
600060.SH,2021-07-07,dividend,0.275,1.0
600060.SH,2022-08-03,dividend,0.087,1.0
600060.SH,2023-08-11,dividend,0.644,1.0
600060.SH,2024-07-31,dividend,0.8053000000000001,1.0
600060.SH,2025-08-08,dividend,0.8800000000000001,1.0
600061.SH,1998-05-28,split,0.2,0.8333333333333334
600061.SH,1999-07-28,dividend,0.15,1.0
600061.SH,2000-06-08,dividend,0.1,1.0
600061.SH,2001-04-13,dividend,0.05,1.0
600061.SH,2001-04-13,split,1.0,0.5
600061.SH,2002-07-17,dividend,0.02,1.0
600061.SH,2002-07-17,split,0.3,0.7692307692307692
600061.SH,2016-11-08,dividend,0.213,1.0
600061.SH,2017-06-22,dividend,0.06999999999999999,1.0
600061.SH,2018-06-22,dividend,0.062,1.0
600061.SH,2019-06-24,dividend,0.081,1.0
600061.SH,2020-06-19,dividend,0.13999999999999999,1.0
600061.SH,2021-06-18,dividend,0.196,1.0
600061.SH,2021-06-18,split,0.52,0.6578947368421053
600061.SH,2022-06-23,dividend,0.15,1.0
600061.SH,2023-06-15,dividend,0.092,1.0
600061.SH,2024-07-03,dividend,0.11030999999999999,1.0
600061.SH,2025-07-17,dividend,0.127,1.0
600062.SH,1999-03-17,split,0.5,0.6666666666666666
600062.SH,2000-04-27,dividend,0.1,1.0
600062.SH,2000-04-27,split,0.3,0.7692307692307692
600062.SH,2001-04-24,dividend,0.1,1.0
600062.SH,2002-05-13,dividend,0.1,1.0
600062.SH,2002-05-13,split,0.3,0.7692307692307692
600062.SH,2003-05-22,dividend,0.1,1.0
600062.SH,2006-07-03,dividend,0.18,1.0
600062.SH,2007-06-11,dividend,0.16,1.0
600062.SH,2008-06-17,dividend,0.185,1.0
600062.SH,2009-07-16,dividend,0.135,1.0
600062.SH,2009-07-16,split,0.2,0.8333333333333334
600062.SH,2010-07-02,dividend,0.233,1.0
600062.SH,2011-07-04,dividend,0.22999999999999998,1.0
600062.SH,2012-07-20,dividend,0.384,1.0
600062.SH,2013-06-28,dividend,0.323,1.0
600062.SH,2014-07-10,dividend,0.34199999999999997,1.0
600062.SH,2016-07-20,dividend,0.185,1.0
600062.SH,2017-07-17,dividend,0.099,1.0
600062.SH,2017-07-17,split,0.2,0.8333333333333334
600062.SH,2018-08-16,dividend,0.097,1.0
600062.SH,2018-08-16,split,0.2,0.8333333333333334
600062.SH,2019-07-19,dividend,0.279,1.0
600062.SH,2020-07-17,dividend,0.304,1.0
600062.SH,2021-07-13,dividend,0.29,1.0
600062.SH,2022-06-16,dividend,0.48,1.0
600062.SH,2022-09-28,dividend,0.28900000000000003,1.0
600062.SH,2023-07-13,dividend,0.28900000000000003,1.0
600062.SH,2024-07-15,dividend,0.257,1.0
600062.SH,2024-11-08,dividend,0.1,1.0
600062.SH,2025-07-11,dividend,0.371,1.0
600062.SH,2025-10-28,dividend,0.1,1.0
600066.SH,1998-06-05,dividend,0.6,1.0
600066.SH,1998-10-12,split,0.3,0.7692307692307692
600066.SH,1999-07-06,dividend,0.5,1.0
600066.SH,2001-07-10,dividend,0.6,1.0
600066.SH,2002-04-12,dividend,0.6,1.0
600066.SH,2004-04-15,dividend,0.4,1.0
600066.SH,2004-04-15,split,0.5,0.6666666666666666
600066.SH,2005-04-19,dividend,0.5,1.0
600066.SH,2005-04-19,split,0.3,0.7692307692307692
600066.SH,2006-04-20,dividend,1.0,1.0
600066.SH,2006-04-20,split,0.5,0.6666666666666666
600066.SH,2007-04-05,dividend,0.5,1.0
600066.SH,2008-05-15,dividend,0.7,1.0
600066.SH,2008-05-15,split,0.3,0.7692307692307692
600066.SH,2009-05-15,dividend,0.6,1.0
600066.SH,2010-05-18,dividend,1.0,1.0
600066.SH,2011-05-16,dividend,0.3,1.0
600066.SH,2012-05-09,dividend,0.3,1.0
600066.SH,2013-05-15,dividend,0.7,1.0
600066.SH,2013-05-15,split,0.8,0.5555555555555556
600066.SH,2014-05-26,dividend,0.5,1.0
600066.SH,2015-05-20,dividend,1.0,1.0
600066.SH,2015-05-20,split,0.5,0.6666666666666666
600066.SH,2016-05-23,dividend,1.5,1.0
600066.SH,2017-06-14,dividend,1.0,1.0
600066.SH,2018-07-27,dividend,0.5,1.0
600066.SH,2019-05-15,dividend,0.5,1.0
600066.SH,2020-05-20,dividend,1.0,1.0
600066.SH,2021-05-21,dividend,0.5,1.0
600066.SH,2022-05-25,dividend,0.5,1.0
600066.SH,2023-05-19,dividend,1.0,1.0
600066.SH,2024-05-16,dividend,1.5,1.0
600066.SH,2024-12-05,dividend,0.5,1.0
600066.SH,2025-05-14,dividend,1.0,1.0
600066.SH,2025-09-11,dividend,0.5,1.0
600066.SH,2026-05-15,dividend,2.0,1.0649561545956479
600089.SH,1998-07-22,dividend,0.2,1.0
600089.SH,1998-12-04,split,0.6,0.625
600089.SH,2000-04-04,split,0.6,0.625
600089.SH,2001-05-30,dividend,0.1,1.0
600089.SH,2002-06-24,dividend,0.1,1.0
600089.SH,2003-07-17,dividend,0.1,1.0
600089.SH,2004-06-14,dividend,0.1,1.0
600089.SH,2005-07-25,dividend,0.1,1.0
600089.SH,2005-07-25,split,0.3,0.7692307692307692
600089.SH,2006-08-14,dividend,0.09090000000000001,1.0
600089.SH,2007-06-11,dividend,0.1,1.0
600089.SH,2007-09-21,split,1.0,0.5
600089.SH,2008-05-20,dividend,0.025,1.0
600089.SH,2008-05-20,split,0.3,0.7692307692307692
600089.SH,2009-06-03,dividend,0.1,1.0
600089.SH,2009-06-03,split,0.5,0.6666666666666666
600089.SH,2010-05-06,dividend,0.1,1.0
600089.SH,2011-06-07,dividend,0.1,1.0
600089.SH,2011-06-07,split,0.3,0.7692307692307692
600089.SH,2012-05-31,dividend,0.08,1.0
600089.SH,2013-05-31,dividend,0.12,1.0
600089.SH,2014-06-16,dividend,0.133,1.0
600089.SH,2015-07-23,dividend,0.16,1.0
600089.SH,2016-07-06,dividend,0.18009999999999998,1.0
600089.SH,2017-05-22,dividend,0.21000000000000002,1.0
600089.SH,2018-07-05,dividend,0.21000000000000002,1.0
600089.SH,2019-07-04,dividend,0.18,1.0
600089.SH,2020-07-06,dividend,0.16499999999999998,1.0
600089.SH,2021-06-18,dividend,0.21000000000000002,1.0
600089.SH,2022-06-23,dividend,0.58,1.0
600089.SH,2023-07-18,dividend,1.1199999999999999,1.0
600089.SH,2023-07-18,split,0.3,0.7692307692307692
600089.SH,2024-07-04,dividend,0.2,1.0
600089.SH,2025-07-10,dividend,0.25,1.0
600095.SH,1998-06-23,dividend,0.35,1.0
600095.SH,1999-09-10,split,0.6599999999999999,0.6024096385542169
600095.SH,2014-05-13,dividend,0.028000000000000004,1.0
600095.SH,2015-05-28,dividend,0.01,1.0
600095.SH,2016-07-04,dividend,0.013000000000000001,1.0
600095.SH,2017-05-09,dividend,0.015,1.0
600095.SH,2018-05-03,dividend,0.018,1.0
600095.SH,2019-04-30,dividend,0.013000000000000001,1.0
600095.SH,2020-06-05,dividend,0.009,1.0
600095.SH,2021-05-26,dividend,0.07457,1.0
600095.SH,2022-06-01,dividend,0.1331,1.0
600095.SH,2023-05-30,dividend,0.06899999999999999,1.0
600095.SH,2024-05-27,dividend,0.034999999999999996,1.0
600111.SH,1998-05-29,split,0.4,0.7142857142857143
600111.SH,1999-06-25,dividend,0.16999999999999998,1.0
600111.SH,2001-06-08,dividend,0.12,1.0
600111.SH,2002-05-31,dividend,0.1,1.0
600111.SH,2003-05-27,dividend,0.05,1.0
600111.SH,2007-06-05,dividend,0.05,1.0
600111.SH,2008-05-15,dividend,0.1,1.0
600111.SH,2008-05-15,split,1.0,0.5
600111.SH,2010-05-31,dividend,0.05,1.0
600111.SH,2011-05-12,dividend,0.1,1.0
600111.SH,2011-05-12,split,0.5,0.6666666666666666
600111.SH,2012-05-04,dividend,0.35,1.0
600111.SH,2012-05-04,split,1.0,0.5
600111.SH,2013-05-16,dividend,0.2,1.0
600111.SH,2014-05-19,dividend,0.2,1.0
600111.SH,2015-05-11,dividend,0.125,1.0
600111.SH,2015-05-11,split,0.5,0.6666666666666666
600111.SH,2016-06-22,dividend,0.03,1.0
600111.SH,2017-06-06,dividend,0.01,1.0
600111.SH,2018-06-27,dividend,0.034999999999999996,1.0
600111.SH,2019-06-18,dividend,0.05,1.0
600111.SH,2021-06-24,dividend,0.06999999999999999,1.0
600111.SH,2022-06-28,dividend,0.445,1.0
600111.SH,2023-06-30,dividend,0.16999999999999998,1.0
600111.SH,2024-06-21,dividend,0.06999999999999999,1.0
600111.SH,2025-06-20,dividend,0.034999999999999996,1.0
600115.SH,2001-07-24,dividend,0.02,1.0
600115.SH,2002-07-11,dividend,0.02,1.0
600115.SH,2005-07-29,dividend,0.02,1.0
600115.SH,2016-12-07,dividend,0.051000000000000004,1.0
600115.SH,2017-08-10,dividend,0.049,1.0
600115.SH,2018-07-24,dividend,0.051000000000000004,1.0
600115.SH,2020-08-06,dividend,0.05,1.0
600118.SH,1998-06-08,split,0.8,0.5555555555555556
600118.SH,2000-05-08,split,0.6,0.625
600118.SH,2003-07-22,dividend,0.05,1.0
600118.SH,2003-07-22,split,0.2,0.8333333333333334
600118.SH,2007-06-05,dividend,0.05,1.0
600118.SH,2009-04-21,dividend,0.1,1.0
600118.SH,2009-04-21,split,0.2,0.8333333333333334
600118.SH,2010-04-19,dividend,0.05,1.0
600118.SH,2010-04-19,split,1.0,0.5
600118.SH,2011-06-21,dividend,0.05,1.0
600118.SH,2012-05-22,dividend,0.05,1.0
600118.SH,2012-05-22,split,0.3,0.7692307692307692
600118.SH,2013-04-03,dividend,0.1,1.0
600118.SH,2014-06-20,dividend,0.08,1.0
600118.SH,2015-05-18,dividend,0.08,1.0
600118.SH,2016-05-19,dividend,0.1,1.0
600118.SH,2017-06-15,dividend,0.11000000000000001,1.0
600118.SH,2018-07-10,dividend,0.11000000000000001,1.0
600118.SH,2019-05-16,dividend,0.11000000000000001,1.0
600118.SH,2020-07-09,dividend,0.1,1.0
600118.SH,2021-07-23,dividend,0.1,1.0
600118.SH,2022-06-13,dividend,0.06,1.0
600118.SH,2023-06-09,dividend,0.075,1.0
600118.SH,2024-06-28,dividend,0.04,1.0
600118.SH,2025-06-27,dividend,0.01,1.0
600126.SH,1998-10-21,split,0.5,0.6666666666666666
600126.SH,2000-06-09,dividend,0.36,1.0
600126.SH,2001-05-16,dividend,0.15,1.0
600126.SH,2002-07-19,dividend,0.15,1.0
600126.SH,2003-05-29,dividend,0.2,1.0
600126.SH,2004-03-25,dividend,0.35,1.0
600126.SH,2005-04-19,dividend,0.3,1.0
600126.SH,2006-06-16,dividend,0.16999999999999998,1.0
600126.SH,2007-07-06,dividend,0.2,1.0
600126.SH,2008-05-28,dividend,0.26,1.0
600126.SH,2008-05-28,split,0.3,0.7692307692307692
600126.SH,2009-07-03,dividend,0.1,1.0
600126.SH,2010-06-21,dividend,0.08,1.0
600126.SH,2011-05-20,dividend,0.06,1.0
600126.SH,2012-05-21,dividend,0.05,1.0
600126.SH,2014-06-20,dividend,0.01,1.0
600126.SH,2015-08-06,dividend,0.005,1.0
600126.SH,2018-07-16,split,0.3,0.7692307692307692
600126.SH,2019-10-23,dividend,0.12,1.0
600126.SH,2020-11-25,dividend,0.12,1.0
600126.SH,2021-05-31,dividend,0.2,1.0
600126.SH,2022-06-17,dividend,0.25,1.0
600126.SH,2023-06-19,dividend,0.05,1.0
600126.SH,2024-06-11,dividend,0.05,1.0
600131.SH,1998-08-04,split,0.1,0.9090909090909091
600131.SH,1999-08-04,dividend,0.05,1.0
600131.SH,1999-08-04,split,0.8,0.5555555555555556
600131.SH,2001-06-22,dividend,0.1,1.0
600131.SH,2003-06-06,dividend,0.1,1.0
600131.SH,2003-06-06,split,0.7,0.5882352941176471
600131.SH,2006-06-22,dividend,0.03,1.0
600131.SH,2007-04-18,dividend,0.1,1.0
600131.SH,2008-06-06,dividend,0.13999999999999999,1.0
600131.SH,2013-07-16,dividend,0.05,1.0
600131.SH,2015-06-16,dividend,0.05,1.0
600131.SH,2016-06-16,dividend,0.05,1.0
600131.SH,2017-06-20,dividend,0.05,1.0
600131.SH,2018-06-13,dividend,0.05,1.0
600131.SH,2019-06-14,dividend,0.05,1.0
600131.SH,2020-08-07,dividend,0.125,1.0
600131.SH,2021-07-29,dividend,0.155,1.0
600131.SH,2022-07-14,dividend,0.16999999999999998,1.0
600131.SH,2023-07-20,dividend,0.2,1.0
600131.SH,2024-08-07,dividend,0.20705,1.0
600131.SH,2025-07-29,dividend,0.17123,1.0
600131.SH,2026-01-13,dividend,0.05,1.0
600132.SH,1998-05-28,dividend,0.11000000000000001,1.0
600132.SH,1999-07-09,dividend,0.26,1.0
600132.SH,2000-06-13,dividend,0.2,1.0
600132.SH,2001-06-12,dividend,0.2,1.0
600132.SH,2002-06-17,dividend,0.26,1.0
600132.SH,2003-04-17,dividend,0.15,1.0
600132.SH,2003-04-17,split,0.5,0.6666666666666666
600132.SH,2004-06-22,dividend,0.2,1.0
600132.SH,2005-06-23,dividend,0.2,1.0
600132.SH,2006-06-30,dividend,0.05,1.0
600132.SH,2007-05-14,dividend,0.2,1.0
600132.SH,2007-05-14,split,0.3,0.7692307692307692
600132.SH,2008-05-19,dividend,0.05,1.0
600132.SH,2008-05-19,split,0.3,0.7692307692307692
600132.SH,2009-06-02,dividend,0.1,1.0
600132.SH,2010-06-08,dividend,0.3,1.0
600132.SH,2011-05-09,dividend,0.3,1.0
600132.SH,2012-06-12,dividend,0.2,1.0
600132.SH,2013-06-03,dividend,0.2,1.0
600132.SH,2014-06-20,dividend,0.2,1.0
600132.SH,2015-06-26,dividend,0.2,1.0
600132.SH,2016-06-30,dividend,0.2,1.0
600132.SH,2017-06-30,dividend,0.8,1.0
600132.SH,2018-06-28,dividend,0.8,1.0
600132.SH,2019-06-28,dividend,0.8,1.0
600132.SH,2020-05-29,dividend,1.4,1.0
600132.SH,2022-06-16,dividend,2.0,1.0
600132.SH,2023-06-16,dividend,2.6,1.0
600132.SH,2024-06-19,dividend,2.8,1.0
600132.SH,2024-12-20,dividend,1.5,1.0
600132.SH,2025-06-20,dividend,0.9,1.0
600132.SH,2025-12-18,dividend,1.3,1.0
600141.SH,2000-07-14,dividend,0.1,1.0
600141.SH,2001-06-29,dividend,0.1,1.0
600141.SH,2002-05-31,dividend,0.1,1.0
600141.SH,2003-06-25,dividend,0.1,1.0
600141.SH,2005-07-07,dividend,0.05,1.0
600141.SH,2006-07-04,dividend,0.1,1.0
600141.SH,2007-07-05,dividend,0.1,1.0
600141.SH,2008-05-20,dividend,0.2,1.0
600141.SH,2008-05-20,split,0.2,0.8333333333333334
600141.SH,2009-05-05,dividend,0.25,1.0
600141.SH,2009-05-05,split,0.2,0.8333333333333334
600141.SH,2010-07-02,dividend,0.1,1.0
600141.SH,2010-07-02,split,0.15,0.8695652173913044
600141.SH,2011-06-14,dividend,0.1,1.0
600141.SH,2012-06-29,dividend,0.2,1.0
600141.SH,2013-06-18,dividend,0.3,1.0
600141.SH,2014-06-16,dividend,0.1,1.0
600141.SH,2015-06-04,dividend,0.2,1.0
600141.SH,2016-05-27,dividend,0.1,1.0
600141.SH,2017-06-06,dividend,0.1,1.0
600141.SH,2018-06-14,dividend,0.2,1.0
600141.SH,2018-06-14,split,0.2,0.8333333333333334
600141.SH,2019-06-17,dividend,0.2,1.0
600141.SH,2020-07-17,dividend,0.1,1.0
600141.SH,2021-07-15,dividend,0.25,1.0
600141.SH,2022-06-20,dividend,0.5,1.0
600141.SH,2023-06-20,dividend,1.0,1.0
600141.SH,2024-06-20,dividend,0.6,1.0
600141.SH,2025-06-20,dividend,1.0,1.0
600143.SH,2005-06-15,dividend,0.2,1.0
600143.SH,2005-06-15,split,0.3,0.7692307692307692
600143.SH,2006-06-06,dividend,0.05,1.0
600143.SH,2006-06-06,split,0.4,0.7142857142857143
600143.SH,2007-03-20,dividend,0.3,1.0
600143.SH,2007-03-20,split,1.0,0.5
600143.SH,2008-06-02,dividend,0.19962,1.0
600143.SH,2008-09-23,split,1.0,0.5
600143.SH,2009-06-03,dividend,0.1,1.0
600143.SH,2010-06-03,dividend,0.1,1.0
600143.SH,2011-05-16,dividend,0.1,1.0
600143.SH,2012-06-04,dividend,0.3,1.0
600143.SH,2012-06-04,split,0.6,0.625
600143.SH,2013-06-26,dividend,0.2,1.0
600143.SH,2014-06-20,dividend,0.1,1.0
600143.SH,2015-06-19,dividend,0.1,1.0
600143.SH,2016-06-16,dividend,0.1,1.0
600143.SH,2017-06-02,dividend,0.1,1.0
600143.SH,2018-06-29,dividend,0.1,1.0
600143.SH,2019-07-05,dividend,0.1,1.0
600143.SH,2020-06-24,dividend,0.1,1.0
600143.SH,2021-05-12,dividend,0.6,1.0
600143.SH,2022-06-02,dividend,0.2,1.0
600143.SH,2023-06-09,dividend,0.22999999999999998,1.0
600143.SH,2024-07-10,dividend,0.1,1.0
600143.SH,2025-06-18,dividend,0.1,1.0
600150.SH,1999-05-25,split,0.1,0.9090909090909091
600150.SH,2005-05-23,dividend,0.12,1.0
600150.SH,2006-07-03,dividend,0.2,1.0
600150.SH,2007-05-11,dividend,0.2,1.0
600150.SH,2008-06-03,dividend,1.0,1.0
600150.SH,2009-06-18,dividend,1.0,1.0
600150.SH,2010-07-13,dividend,0.8,1.0
600150.SH,2011-07-15,dividend,0.6,1.0
600150.SH,2011-07-15,split,0.6,0.625
600150.SH,2012-06-12,dividend,0.3,1.0
600150.SH,2012-06-12,split,0.3,0.7692307692307692
600150.SH,2013-06-06,dividend,0.01,1.0
600150.SH,2014-08-13,dividend,0.01,1.0
600150.SH,2015-05-29,dividend,0.01,1.0
600150.SH,2016-06-06,dividend,0.02,1.0
600150.SH,2019-05-30,dividend,0.10700000000000001,1.0
600150.SH,2021-07-15,dividend,0.034999999999999996,1.0
600150.SH,2022-08-16,dividend,0.03,1.0
600150.SH,2023-07-12,dividend,0.02,1.0
600150.SH,2024-08-09,dividend,0.2,1.0
600150.SH,2025-06-23,dividend,0.25,1.0
600153.SH,1999-05-26,dividend,0.02,1.0
600153.SH,1999-05-26,split,0.3,0.7692307692307692
600153.SH,2001-06-19,dividend,0.3,1.0
600153.SH,2002-07-08,dividend,0.05,1.0
600153.SH,2003-06-23,dividend,0.5,1.0
600153.SH,2004-06-24,dividend,0.5,1.0
600153.SH,2004-06-24,split,0.6,0.625
600153.SH,2005-07-11,dividend,0.35,1.0
600153.SH,2006-06-23,dividend,0.4,1.0
600153.SH,2007-06-19,dividend,0.5,1.0
600153.SH,2008-08-04,dividend,0.3,1.0
600153.SH,2008-08-04,split,0.8,0.5555555555555556
600153.SH,2009-08-25,dividend,0.25,1.0
600153.SH,2010-07-16,dividend,0.25,1.0
600153.SH,2010-07-16,split,0.8,0.5555555555555556
600153.SH,2011-07-12,dividend,0.1,1.0
600153.SH,2012-07-17,dividend,0.1,1.0
600153.SH,2013-07-09,dividend,0.15,1.0
600153.SH,2014-02-12,dividend,0.2,1.0
600153.SH,2014-12-15,dividend,0.2,1.0
600153.SH,2015-07-23,dividend,0.2,1.0
600153.SH,2016-06-17,dividend,0.1,1.0
600153.SH,2017-07-25,dividend,0.4,1.0
600153.SH,2018-07-20,dividend,0.2,1.0
600153.SH,2019-06-25,dividend,0.5,1.0
600153.SH,2020-06-29,dividend,0.5,1.0
600153.SH,2021-07-07,dividend,0.5,1.0
600153.SH,2022-07-07,dividend,0.6,1.0
600153.SH,2023-07-06,dividend,0.8,1.0
600153.SH,2024-05-21,dividend,0.7,1.0
600153.SH,2025-01-20,dividend,0.4,1.0
600153.SH,2025-05-21,dividend,0.3,1.0
600153.SH,2026-02-11,dividend,0.2,1.0
600157.SH,1998-07-30,split,0.8,0.5555555555555556
600157.SH,2000-03-31,split,0.8,0.5555555555555556
600157.SH,2008-06-19,dividend,0.055600000000000004,1.0
600157.SH,2008-06-19,split,0.5,0.6666666666666666
600157.SH,2009-07-13,dividend,0.02,1.0
600157.SH,2011-06-14,dividend,0.00787,1.0
600157.SH,2011-06-14,split,0.51154,0.6615769347817457
600157.SH,2012-04-24,dividend,0.1,1.0
600157.SH,2012-04-24,split,1.0,0.5
600157.SH,2013-04-15,dividend,0.3,1.0
600157.SH,2014-05-22,dividend,0.1,1.0
600157.SH,2014-05-22,split,1.0,0.5
600157.SH,2015-06-04,dividend,0.02,1.0
600157.SH,2015-06-04,split,0.3,0.7692307692307692
600157.SH,2016-11-03,dividend,0.04,1.0
600157.SH,2017-07-14,dividend,0.011,1.0
600157.SH,2024-11-15,dividend,0.00556,1.0
600160.SH,1999-06-17,dividend,0.1,1.0
600160.SH,1999-06-17,split,0.1,0.9090909090909091
600160.SH,2001-04-19,dividend,0.25,1.0
600160.SH,2002-05-22,dividend,0.1,1.0
600160.SH,2003-05-23,dividend,0.25,1.0
600160.SH,2004-05-20,dividend,0.15,1.0
600160.SH,2004-10-29,split,0.5,0.6666666666666666
600160.SH,2005-05-23,dividend,0.15,1.0
600160.SH,2006-05-22,dividend,0.18,1.0
600160.SH,2007-06-13,dividend,0.1,1.0
600160.SH,2008-05-19,dividend,0.1,1.0
600160.SH,2009-06-12,dividend,0.1,1.0
600160.SH,2010-05-18,dividend,0.08,1.0
600160.SH,2010-05-18,split,0.1,0.9090909090909091
600160.SH,2011-03-25,dividend,0.25,1.0
600160.SH,2011-03-25,split,0.3,0.7692307692307692
